Date,Forecasted Value
2025-06-16,0.006491586196188029
2025-06-17,0.006491586197994679
2025-06-18,0.00649158619980133
2025-06-19,0.00649158620160798
2025-06-20,0.00649158620341463
2025-06-21,0.006491586205221281
2025-06-22,0.006491586207027931
2025-06-23,0.006491586208834581
2025-06-24,0.006491586210641232
2025-06-25,0.006491586212447882
2025-06-26,0.006491586214254532
2025-06-27,0.0064915862160611825
2025-06-28,0.006491586217867833
2025-06-29,0.006491586219674483
2025-06-30,0.0064915862214811335
2025-07-01,0.006491586223287784
2025-07-02,0.006491586225094434
2025-07-03,0.0064915862269010844
2025-07-04,0.006491586228707735
2025-07-05,0.006491586230514385
2025-07-06,0.006491586232321035
2025-07-07,0.006491586234127686
2025-07-08,0.006491586235934336
2025-07-09,0.006491586237740986
2025-07-10,0.006491586239547637
2025-07-11,0.006491586241354287
2025-07-12,0.006491586243160937
2025-07-13,0.006491586244967588
2025-07-14,0.006491586246774238
2025-07-15,0.006491586248580888
2025-07-16,0.0064915862503875385
2025-07-17,0.006491586252194189
2025-07-18,0.006491586254000839
2025-07-19,0.0064915862558074895
2025-07-20,0.00649158625761414
2025-07-21,0.00649158625942079
2025-07-22,0.00649158626122744
2025-07-23,0.006491586263034091
2025-07-24,0.006491586264840741
2025-07-25,0.006491586266647391
2025-07-26,0.006491586268454042
2025-07-27,0.006491586270260692
2025-07-28,0.006491586272067342
2025-07-29,0.006491586273873993
2025-07-30,0.006491586275680643
2025-07-31,0.006491586277487293
2025-08-01,0.006491586279293944
2025-08-02,0.006491586281100594
2025-08-03,0.006491586282907244
2025-08-04,0.0064915862847138945
2025-08-05,0.006491586286520545
2025-08-06,0.006491586288327195
2025-08-07,0.0064915862901338455
2025-08-08,0.006491586291940496
2025-08-09,0.006491586293747146
2025-08-10,0.006491586295553796
2025-08-11,0.006491586297360447
2025-08-12,0.006491586299167097
2025-08-13,0.006491586300973747
2025-08-14,0.006491586302780398
2025-08-15,0.006491586304587048
2025-08-16,0.006491586306393698
2025-08-17,0.006491586308200349
2025-08-18,0.006491586310006999
2025-08-19,0.006491586311813649
2025-08-20,0.0064915863136203
2025-08-21,0.00649158631542695
2025-08-22,0.0064915863172336
2025-08-23,0.0064915863190402505
2025-08-24,0.006491586320846901
2025-08-25,0.006491586322653551
2025-08-26,0.0064915863244602015
2025-08-27,0.006491586326266852
2025-08-28,0.006491586328073502
2025-08-29,0.006491586329880152
2025-08-30,0.006491586331686803
2025-08-31,0.006491586333493453
2025-09-01,0.006491586335300102
2025-09-02,0.006491586337106754
2025-09-03,0.006491586338913404
2025-09-04,0.006491586340720053
2025-09-05,0.006491586342526702
2025-09-06,0.006491586344333353
2025-09-07,0.0064915863461400035
2025-09-08,0.006491586347946652
2025-09-09,0.006491586349753304
2025-09-10,0.0064915863515599545
2025-09-11,0.006491586353366603
2025-09-12,0.0064915863551732525
2025-09-13,0.006491586356979904
2025-09-14,0.006491586358786554
2025-09-15,0.006491586360593203
2025-09-16,0.006491586362399855
2025-09-17,0.006491586364206505
2025-09-18,0.0064915863660131535
2025-09-19,0.006491586367819803
2025-09-20,0.006491586369626454
2025-09-21,0.0064915863714331045
2025-09-22,0.006491586373239753
2025-09-23,0.006491586375046405
2025-09-24,0.006491586376853055
2025-09-25,0.006491586378659704
2025-09-26,0.0064915863804663534
2025-09-27,0.006491586382273005
2025-09-28,0.006491586384079655
2025-09-29,0.0064915863858863035
2025-09-30,0.006491586387692956
2025-10-01,0.006491586389499606
2025-10-02,0.0064915863913062545
2025-10-03,0.006491586393112904
2025-10-04,0.006491586394919555
2025-10-05,0.006491586396726205
2025-10-06,0.006491586398532854
2025-10-07,0.006491586400339506
2025-10-08,0.006491586402146156
2025-10-09,0.006491586403952805
2025-10-10,0.006491586405759454
2025-10-11,0.006491586407566106
2025-10-12,0.006491586409372756
2025-10-13,0.0064915864111794045
2025-10-14,0.0064915864129860565
2025-10-15,0.006491586414792707
2025-10-16,0.006491586416599355
2025-10-17,0.006491586418406005
2025-10-18,0.006491586420212656
2025-10-19,0.006491586422019306
2025-10-20,0.006491586423825955
2025-10-21,0.006491586425632607
2025-10-22,0.006491586427439257
2025-10-23,0.006491586429245906
2025-10-24,0.006491586431052555
2025-10-25,0.0064915864328592065
2025-10-26,0.006491586434665857
2025-10-27,0.006491586436472505
2025-10-28,0.0064915864382791575
2025-10-29,0.006491586440085808
2025-10-30,0.006491586441892456
2025-10-31,0.006491586443699106
2025-11-01,0.006491586445505757
2025-11-02,0.006491586447312407
2025-11-03,0.006491586449119056
2025-11-04,0.006491586450925708
2025-11-05,0.006491586452732358
2025-11-06,0.006491586454539007
2025-11-07,0.006491586456345656
2025-11-08,0.0064915864581523075
2025-11-09,0.006491586459958958
2025-11-10,0.006491586461765606
2025-11-11,0.006491586463572258
2025-11-12,0.006491586465378909
2025-11-13,0.006491586467185557
2025-11-14,0.006491586468992207
2025-11-15,0.006491586470798858
2025-11-16,0.006491586472605508
2025-11-17,0.006491586474412157
2025-11-18,0.006491586476218809
2025-11-19,0.006491586478025459
2025-11-20,0.006491586479832108
2025-11-21,0.006491586481638757
2025-11-22,0.006491586483445408
2025-11-23,0.006491586485252059
2025-11-24,0.006491586487058707
2025-11-25,0.006491586488865359
2025-11-26,0.00649158649067201
2025-11-27,0.006491586492478658
2025-11-28,0.006491586494285308
2025-11-29,0.006491586496091959
2025-11-30,0.006491586497898609
2025-12-01,0.006491586499705258
2025-12-02,0.00649158650151191
2025-12-03,0.00649158650331856
2025-12-04,0.006491586505125209
2025-12-05,0.006491586506931858
2025-12-06,0.006491586508738509
2025-12-07,0.00649158651054516
2025-12-08,0.006491586512351808
2025-12-09,0.00649158651415846
2025-12-10,0.006491586515965111
2025-12-11,0.006491586517771759
2025-12-12,0.006491586519578409
2025-12-13,0.00649158652138506
2025-12-14,0.00649158652319171
2025-12-15,0.006491586524998359
2025-12-16,0.006491586526805011
2025-12-17,0.006491586528611661
2025-12-18,0.00649158653041831
2025-12-19,0.006491586532224959
2025-12-20,0.00649158653403161
2025-12-21,0.006491586535838261
2025-12-22,0.006491586537644909
2025-12-23,0.006491586539451561
2025-12-24,0.006491586541258212
2025-12-25,0.00649158654306486
2025-12-26,0.00649158654487151
2025-12-27,0.006491586546678161
2025-12-28,0.006491586548484811
2025-12-29,0.00649158655029146
2025-12-30,0.006491586552098112
2025-12-31,0.006491586553904762
