Date,Forecasted Value
2025-06-21,1.0210603491061627
2025-06-22,1.0210603491882912
2025-06-23,1.0210603492704193
2025-06-24,1.0210603493525483
2025-06-25,1.0210603494346768
2025-06-26,1.021060349516805
2025-06-27,1.021060349598933
2025-06-28,1.021060349681062
2025-06-29,1.0210603497631905
2025-06-30,1.0210603498453186
2025-07-01,1.0210603499274475
2025-07-02,1.021060350009576
2025-07-03,1.0210603500917041
2025-07-04,1.0210603501738322
2025-07-05,1.0210603502559612
2025-07-06,1.0210603503380897
2025-07-07,1.0210603504202178
2025-07-08,1.0210603505023468
2025-07-09,1.0210603505844753
2025-07-10,1.0210603506666034
2025-07-11,1.0210603507487315
2025-07-12,1.0210603508308604
2025-07-13,1.021060350912989
2025-07-14,1.021060350995117
2025-07-15,1.021060351077246
2025-07-16,1.0210603511593745
2025-07-17,1.0210603512415026
2025-07-18,1.0210603513236307
2025-07-19,1.0210603514057597
2025-07-20,1.0210603514878882
2025-07-21,1.0210603515700163
2025-07-22,1.0210603516521453
2025-07-23,1.0210603517342738
2025-07-24,1.0210603518164019
2025-07-25,1.02106035189853
2025-07-26,1.021060351980659
2025-07-27,1.0210603520627874
2025-07-28,1.0210603521449155
2025-07-29,1.0210603522270445
2025-07-30,1.021060352309173
2025-07-31,1.021060352391301
2025-08-01,1.0210603524734292
2025-08-02,1.0210603525555582
2025-08-03,1.0210603526376867
2025-08-04,1.0210603527198148
2025-08-05,1.0210603528019437
2025-08-06,1.0210603528840723
2025-08-07,1.0210603529662003
2025-08-08,1.0210603530483284
2025-08-09,1.0210603531304574
2025-08-10,1.021060353212586
2025-08-11,1.021060353294714
2025-08-12,1.021060353376843
2025-08-13,1.0210603534589715
2025-08-14,1.0210603535410996
2025-08-15,1.0210603536232277
2025-08-16,1.0210603537053566
2025-08-17,1.0210603537874852
2025-08-18,1.0210603538696132
2025-08-19,1.0210603539517422
2025-08-20,1.0210603540338707
2025-08-21,1.0210603541159988
2025-08-22,1.021060354198127
2025-08-23,1.0210603542802559
2025-08-24,1.0210603543623844
2025-08-25,1.0210603544445125
2025-08-26,1.0210603545266415
2025-08-27,1.02106035460877
2025-08-28,1.021060354690898
2025-08-29,1.0210603547730261
2025-08-30,1.0210603548551551
2025-08-31,1.0210603549372836
2025-09-01,1.0210603550194117
2025-09-02,1.0210603551015407
2025-09-03,1.0210603551836692
2025-09-04,1.0210603552657973
2025-09-05,1.0210603553479254
2025-09-06,1.0210603554300544
2025-09-07,1.0210603555121829
2025-09-08,1.021060355594311
2025-09-09,1.02106035567644
2025-09-10,1.0210603557585685
2025-09-11,1.0210603558406965
2025-09-12,1.0210603559228246
2025-09-13,1.0210603560049536
2025-09-14,1.0210603560870821
2025-09-15,1.0210603561692102
2025-09-16,1.0210603562513392
2025-09-17,1.0210603563334677
2025-09-18,1.0210603564155958
2025-09-19,1.0210603564977239
2025-09-20,1.0210603565798528
2025-09-21,1.0210603566619814
2025-09-22,1.0210603567441094
2025-09-23,1.0210603568262384
2025-09-24,1.021060356908367
2025-09-25,1.021060356990495
2025-09-26,1.021060357072623
2025-09-27,1.021060357154752
2025-09-28,1.0210603572368806
2025-09-29,1.0210603573190087
2025-09-30,1.0210603574011377
2025-10-01,1.0210603574832662
2025-10-02,1.0210603575653943
2025-10-03,1.0210603576475223
2025-10-04,1.0210603577296513
2025-10-05,1.0210603578117798
2025-10-06,1.021060357893908
2025-10-07,1.021060357976037
2025-10-08,1.0210603580581654
2025-10-09,1.0210603581402935
2025-10-10,1.0210603582224216
2025-10-11,1.0210603583045506
2025-10-12,1.021060358386679
2025-10-13,1.0210603584688072
2025-10-14,1.0210603585509361
2025-10-15,1.0210603586330647
2025-10-16,1.0210603587151927
2025-10-17,1.0210603587973208
2025-10-18,1.0210603588794498
2025-10-19,1.0210603589615783
2025-10-20,1.0210603590437064
2025-10-21,1.0210603591258354
2025-10-22,1.021060359207964
2025-10-23,1.021060359290092
2025-10-24,1.02106035937222
2025-10-25,1.021060359454349
2025-10-26,1.0210603595364776
2025-10-27,1.0210603596186056
2025-10-28,1.0210603597007346
2025-10-29,1.0210603597828631
2025-10-30,1.0210603598649912
2025-10-31,1.0210603599471193
2025-11-01,1.0210603600292483
2025-11-02,1.0210603601113768
2025-11-03,1.0210603601935049
2025-11-04,1.0210603602756338
2025-11-05,1.0210603603577624
2025-11-06,1.0210603604398905
2025-11-07,1.0210603605220185
2025-11-08,1.0210603606041475
2025-11-09,1.021060360686276
2025-11-10,1.0210603607684041
2025-11-11,1.021060360850533
2025-11-12,1.0210603609326616
2025-11-13,1.0210603610147897
2025-11-14,1.0210603610969178
2025-11-15,1.0210603611790467
2025-11-16,1.0210603612611753
2025-11-17,1.0210603613433034
2025-11-18,1.0210603614254323
2025-11-19,1.0210603615075609
2025-11-20,1.021060361589689
2025-11-21,1.021060361671817
2025-11-22,1.021060361753946
2025-11-23,1.0210603618360745
2025-11-24,1.0210603619182026
2025-11-25,1.0210603620003316
2025-11-26,1.02106036208246
2025-11-27,1.0210603621645882
2025-11-28,1.0210603622467163
2025-11-29,1.0210603623288452
2025-11-30,1.0210603624109738
2025-12-01,1.0210603624931018
2025-12-02,1.0210603625752308
2025-12-03,1.0210603626573593
2025-12-04,1.0210603627394874
2025-12-05,1.0210603628216155
2025-12-06,1.0210603629037445
2025-12-07,1.021060362985873
2025-12-08,1.021060363068001
2025-12-09,1.02106036315013
2025-12-10,1.0210603632322586
2025-12-11,1.0210603633143867
2025-12-12,1.0210603633965147
2025-12-13,1.0210603634786437
2025-12-14,1.0210603635607722
2025-12-15,1.0210603636429003
2025-12-16,1.0210603637250293
2025-12-17,1.0210603638071578
2025-12-18,1.021060363889286
2025-12-19,1.021060363971414
2025-12-20,1.021060364053543
2025-12-21,1.0210603641356715
2025-12-22,1.0210603642177996
2025-12-23,1.0210603642999285
2025-12-24,1.021060364382057
2025-12-25,1.0210603644641851
2025-12-26,1.0210603645463132
2025-12-27,1.0210603646284422
2025-12-28,1.0210603647105707
2025-12-29,1.0210603647926988
2025-12-30,1.0210603648748278
2025-12-31,1.0210603649569563
